Unnamed: 0,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice,individualPracticeAttempts,turnStartTime,trialStartTime,flagged
31,5f4fedb21034572e6687fc20,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073714788.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,2,1,"red 3,2",15279,30302,chatMessage,False,0.0,1599073700645.0,1599073685622.0,False
32,5f4fedba1034572e6687fc27,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073722487.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,4,1,anothe red,3498,37987,chatMessage,False,0.0,1599073720111.0,1599073685622.0,False
33,5f4fedc71034572e6687fc2c,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073735672.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,6,1,blue like same as last,9808,51189,chatMessage,False,0.0,1599073727003.0,1599073685622.0,False
34,5f4fede01034572e6687fc37,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073760657.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,8,1,"blue 8, 1",21060,76174,chatMessage,False,0.0,1599073740736.0,1599073685622.0,False
35,5f4fedf11034572e6687fc3e,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073777183.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,10,1,another blue to the right of that one,9353,92700,chatMessage,False,0.0,1599073768969.0,1599073685622.0,False
36,5f4fedfd1034572e6687fc43,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073789102.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,12,1,"red 8,2",7832,104618,chatMessage,False,0.0,1599073782408.0,1599073685622.0,False
37,5f4fee091034572e6687fc45,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073801971.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,3.0,14,1,another red on top of that one,7978,117490,chatMessage,False,0.0,1599073795134.0,1599073685622.0,False
38,5f4fee331034572e6687fc4e,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073843002.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,4.0,0,1,"the shape is like a house: red 2,1",31550,31550,chatMessage,False,0.0,1599073812594.0,1599073812594.0,False
39,5f4fee411034572e6687fc50,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073857335.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,4.0,2,1,"red 5,1",6405,45883,chatMessage,False,0.0,1599073852072.0,1599073812594.0,False
40,5f4fee4d1034572e6687fc52,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073869121.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,4.0,4,1,now blues on top,4789,57670,chatMessage,False,0.0,1599073865475.0,1599073812594.0,False
41,5f4fee581034572e6687fc55,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073880565.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,4.0,6,1,"perfect
",3634,69115,chatMessage,False,0.0,1599073878075.0,1599073812594.0,False
42,5f4fee761034572e6687fc57,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073910458.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,4.0,8,1,"last shape is like a tall C, blue 9, 1",26225,99007,chatMessage,False,0.0,1599073885376.0,1599073812594.0,False
43,5f4feea71034572e6687fc63,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073959167.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,5.0,0,1,"house shape, red 2, 1",13995,13995,chatMessage,False,0.0,1599073946313.0,1599073946313.0,False
44,5f4feeb11034572e6687fc66,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073969133.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,5.0,2,1,"red 5,1",3400,23960,chatMessage,False,0.0,1599073966873.0,1599073946313.0,False
45,5f4feebc1034572e6687fc68,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599073980673.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,5.0,4,1,now the blues,5555,35503,chatMessage,False,0.0,1599073976261.0,1599073946313.0,False
46,5f4feed21034572e6687fc6e,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074002595.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,5.0,6,1,"this one is a ig L, blue 8,1",16849,57419,chatMessage,False,0.0,1599073986883.0,1599073946313.0,False
47,5f4feee81034572e6687fc70,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074024944.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,5.0,8,1,another blue to the right of that one,7785,79763,chatMessage,False,0.0,1599074018291.0,1599073946313.0,False
48,5f4feefb1034572e6687fc74,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074043396.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,5.0,10,1,"now red 8,2",12674,98223,chatMessage,False,0.0,1599074031862.0,1599073946313.0,False
49,5f4fef1c1034572e6687fc7e,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074076483.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,L,C,6.0,0,2,"Big L : blue 2,1",20145,20145,chatMessage,False,0.0,1599074057483.0,1599074057483.0,False
50,5f4fef2a1034572e6687fc80,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074090313.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,L,C,6.0,2,2,another blue next to that,7446,33975,chatMessage,False,0.0,1599074084012.0,1599074057483.0,False
51,5f4fef351034572e6687fc83,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074101570.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,L,C,6.0,4,2,now the reds,8780,45232,chatMessage,False,0.0,1599074093935.0,1599074057483.0,False
52,5f4fef4a1034572e6687fc87,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074122407.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,L,C,6.0,6,2,"Tall C : blue 9, 1",15990,66068,chatMessage,False,0.0,1599074107561.0,1599074057483.0,False
53,5f4fef6d1034572e6687fc8f,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074157395.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,Pi,7.0,0,2,"Tall C: blue 3,1 ",11390,11390,chatMessage,False,0.0,1599074147149.0,1599074147149.0,False
54,5f4fef891034572e6687fc96,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074185264.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,Pi,7.0,2,2,"House : Red 8, 1",16191,39261,chatMessage,False,0.0,1599074170219.0,1599074147149.0,False
55,5f4fef9d1034572e6687fc9a,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074205716.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,Pi,7.0,4,2,"red 11,1",6906,59712,chatMessage,False,0.0,1599074199955.0,1599074147149.0,False
56,5f4fefb71034572e6687fca1,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074231524.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,L,Pi,8.0,0,2,"Big L : blue 2,1",11878,11878,chatMessage,False,0.0,1599074220793.0,1599074220793.0,False
57,5f4fefd01034572e6687fca6,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074256449.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,L,Pi,8.0,2,2,"House : Red 8, 1",15496,36804,chatMessage,False,0.0,1599074242101.0,1599074220793.0,False
58,5f4feff41034572e6687fcb0,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074292875.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,9.0,0,3,"House : Red 2,1",12991,12991,chatMessage,False,0.0,1599074281030.0,1599074281030.0,False
59,5f4ff00d1034572e6687fcba,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074317054.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,L,9.0,2,3,"Big L : Blue 8,1",13801,37169,chatMessage,False,0.0,1599074304398.0,1599074281030.0,False
60,5f4ff0331034572e6687fcc2,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074355083.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,10.0,0,3,"Tall C : Blue 3, 1",12857,12857,chatMessage,False,0.0,1599074343368.0,1599074343368.0,False
61,5f4ff04b1034572e6687fcc9,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074379894.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,C,L,10.0,2,3,"Big L : blue 8, 1",10592,37673,chatMessage,False,0.0,1599074370449.0,1599074343368.0,False
62,5f4ff06c1034572e6687fcd3,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074412767.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,11.0,0,3,"House : Red 2, 1",12596,12596,chatMessage,False,0.0,1599074401318.0,1599074401318.0,False
63,5f4ff0841034572e6687fcd8,pilot4,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1599074436030.0,3634BBTX0SUEB2O4FMWC3FZA9LSIFX,Pi,C,11.0,2,3,"Tall C, blue 9, 1",12510,35857,chatMessage,False,0.0,1599074424665.0,1599074401318.0,False
0,5f4fe27d1034572e6687f9ad,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599070845049.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,horizontal,vertical,,0,practice,There is a horizontal block in the middle of the red line on the left~~~,50799,50799,chatMessage,True,0.0,1599070796101.0,1599070796101.0,False
1,5f4fe29e1034572e6687f9b0,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599070878967.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,horizontal,vertical,,2,practice,there is a vertical block directly left of the red line on the right,20909,84742,chatMessage,True,0.0,1599070859934.0,1599070796101.0,False
2,5f4fe2c61034572e6687f9b3,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599070918294.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,0,0,"horizontal block middle of red line left side
",23715,23716,chatMessage,False,0.0,1599070896456.0,1599070896455.0,False
3,5f4fe2dc1034572e6687f9b6,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599070940903.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,2,0,vertical block on top of this one on the left side,13765,46324,chatMessage,False,0.0,1599070929014.0,1599070896455.0,False
4,5f4fe2ea1034572e6687f9b9,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599070954454.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,4,0,one more the same on top of it,6519,59879,chatMessage,False,0.0,1599070949815.0,1599070896455.0,False
5,5f4fe3061034572e6687f9bd,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599070982155.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,6,0,"now a horizontal one above that, it should go to the right",20546,87572,chatMessage,False,0.0,1599070963481.0,1599070896455.0,False
6,5f4fe3311034572e6687f9bf,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071025853.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,8,0,"right red line, go left 2 blocks and there is a vertical block",29237,131275,chatMessage,False,0.0,1599070998493.0,1599070896455.0,False
7,5f4fe3641034572e6687f9c7,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071076735.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,10,0,"sorry, too far, go above that one, and one block right and do a horizontal line that goes to the t",34581,182159,chatMessage,False,0.0,1599071044033.0,1599070896455.0,False
8,5f4fe3b41034572e6687f9cf,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071156439.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,12,0,now one more horizontal to the right of that,13321,261832,chatMessage,False,0.0,1599071144966.0,1599070896455.0,False
9,5f4fe3e31034572e6687f9d4,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071203066.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,Pi,0.0,14,0,go two spaces to the right from the red line and put one vertical,30466,308491,chatMessage,False,0.0,1599071174480.0,1599070896455.0,False
10,5f4fe40d1034572e6687f9e1,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071245051.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,0,0,left red line 2 horizontal blocks one on each side of the line,25334,25334,chatMessage,False,0.0,1599071221575.0,1599071221575.0,False
11,5f4fe42b1034572e6687f9e7,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071275537.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,2,0,"yes, now put one to the right of that, horizontal",14371,55843,chatMessage,False,0.0,1599071263047.0,1599071221575.0,False
12,5f4fe4471034572e6687f9ed,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071303082.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,4,0,"on the left side of your first block put a vertical block above it
",21265,83381,chatMessage,False,0.0,1599071283691.0,1599071221575.0,False
13,5f4fe45a1034572e6687f9ef,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071322904.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,6,0,"yes, now one more above it",9204,102912,chatMessage,False,0.0,1599071315283.0,1599071221575.0,False
14,5f4fe47f1034572e6687f9f3,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071359586.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,8,0,"now the right red line~~~  skip one block to the right, then put one vertical",30339,139883,chatMessage,False,0.0,1599071331119.0,1599071221575.0,False
15,5f4fe4a31034572e6687f9fa,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071395224.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,10,0,"yes, now back to the red line, skip one block left the put a vertical",25864,175525,chatMessage,False,0.0,1599071371236.0,1599071221575.0,False
16,5f4fe4ca1034572e6687fa03,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071434826.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,12,0,"yes, now 2 horizontal blocks will connect these two lines~~~  one is directly above and goes to the ri",30204,215133,chatMessage,False,0.0,1599071406504.0,1599071221575.0,False
17,5f4fe4e61034572e6687fa06,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071462255.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,Pi,1.0,14,0,"yes, now one more to the right of that one",14701,242563,chatMessage,False,0.0,1599071449437.0,1599071221575.0,False
18,5f4fe5111034572e6687fa10,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071505263.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,0,0,the left red line~~~  one horiz block on the left side of it without skipping a block,30257,30257,chatMessage,False,0.0,1599071476842.0,1599071476842.0,False
19,5f4fe5241034572e6687fa14,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071524164.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,2,0,"yes, now one on the right side of the line",8368,49204,chatMessage,False,0.0,1599071517678.0,1599071476842.0,False
20,5f4fe5471034572e6687fa1a,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071559017.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,4,0,"yes, your first block you put~~~  put a vertical above the left side of that block",27851,84050,chatMessage,False,0.0,1599071533041.0,1599071476842.0,False
21,5f4fe5551034572e6687fa1d,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071573922.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,6,0,"yes, one more above it",5673,98962,chatMessage,False,0.0,1599071570131.0,1599071476842.0,False
22,5f4fe56f1034572e6687fa20,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071599242.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,8,0,yes now right line has a horizontal in the middle of it,19332,124272,chatMessage,False,0.0,1599071581782.0,1599071476842.0,False
23,5f4fe5881034572e6687fa25,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071624639.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,10,0,"yes, now on the left side of that block above it, put a vertical",17710,149679,chatMessage,False,0.0,1599071608811.0,1599071476842.0,False
24,5f4fe59c1034572e6687fa29,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071644208.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,12,0,"yes, now one above that",8989,169246,chatMessage,False,0.0,1599071637099.0,1599071476842.0,False
25,5f4fe5b51034572e6687fa2e,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071669445.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,2.0,14,0,"yes, now above that is a horizontal line that will go to the right",20079,194478,chatMessage,False,0.0,1599071651241.0,1599071476842.0,False
26,5f4fe5e91034572e6687fa36,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071721336.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,0,1,"left red line, horizontal block in the middle of it",16433,16433,chatMessage,False,0.0,1599071706784.0,1599071706784.0,False
27,5f4fe6011034572e6687fa3a,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071745810.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,2,1,"yes, left side of that block put a vertical above it",17083,40909,chatMessage,False,0.0,1599071730610.0,1599071706784.0,False
28,5f4fe60f1034572e6687fa3d,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071759862.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,4,1,"yes, now one more above it",6673,54952,chatMessage,False,0.0,1599071755063.0,1599071706784.0,False
29,5f4fe6211034572e6687fa42,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071777225.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,6,1,"now a horizontal one above that, going to the right",11843,72325,chatMessage,False,0.0,1599071767266.0,1599071706784.0,False
30,5f4fe6411034572e6687fa47,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071809659.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,8,1,"the right red line, on horizontal block on the left side and one on the right side",26044,104727,chatMessage,False,0.0,1599071785467.0,1599071706784.0,False
31,5f4fe6561034572e6687fa4f,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071830848.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,10,1,yes now the other side,7640,125950,chatMessage,False,0.0,1599071825094.0,1599071706784.0,False
32,5f4fe6711034572e6687fa54,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071857147.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,12,1,"your first block, left side go above it and do vertical",22290,152245,chatMessage,False,0.0,1599071836739.0,1599071706784.0,False
33,5f4fe68a1034572e6687fa5a,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071882040.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,C,L,3.0,14,1,"yes, one more above it vertical and done",13527,177142,chatMessage,False,0.0,1599071870399.0,1599071706784.0,False
34,5f4fe6b51034572e6687fa5f,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071925770.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,0,1,"left red line, skip one block to the left and then put a vertical line",26925,26925,chatMessage,False,0.0,1599071900730.0,1599071900730.0,False
35,5f4fe6d31034572e6687fa63,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071955463.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,2,1,same thing on the right side of the left line skip one then vertical,22661,56597,chatMessage,False,0.0,1599071934666.0,1599071900730.0,False
36,5f4fe6f41034572e6687fa6a,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599071988070.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,4,1,"now, 2 blocks will connect them, above that block and to the left with a horizontal line",22518,89226,chatMessage,False,0.0,1599071967438.0,1599071900730.0,False
37,5f4fe70e1034572e6687fa6f,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072014996.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,6,1,yes now the other side to connect it,13146,116145,chatMessage,False,0.0,1599072003729.0,1599071900730.0,False
38,5f4fe72d1034572e6687fa74,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072045070.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,8,1,"yes, now right red line horizontal on the right side of the line",25332,146222,chatMessage,False,0.0,1599072021620.0,1599071900730.0,False
39,5f4fe74e1034572e6687fa79,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072078605.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,10,1,"yes, now one on the left side of the red line, horizontal",19572,179756,chatMessage,False,0.0,1599072060914.0,1599071900730.0,False
40,5f4fe76d1034572e6687fa81,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072109663.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,12,1,"yes, on that block left side put one vertical above it",20455,210802,chatMessage,False,0.0,1599072091077.0,1599071900730.0,False
41,5f4fe7a01034572e6687fa89,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072160166.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,L,4.0,14,1,"other block, sorry~~~  left side of block left of the red line vertical above it",33176,261322,chatMessage,False,0.0,1599072128876.0,1599071900730.0,False
42,5f4fe7cc1034572e6687fa8e,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072204561.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,0,1,"left red line, skip one block left and put a vertical line",22943,22943,chatMessage,False,0.0,1599072183496.0,1599072183496.0,False
43,5f4fe7f41034572e6687fa98,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072244602.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,2,1,"yes, now left red line skip one block to the right and put a vertical line",17767,62994,chatMessage,False,0.0,1599072228723.0,1599072183496.0,False
44,5f4fe81f1034572e6687fa9b,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072287680.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,4,1,"yes, now 2 horizontal above them connecting them",33810,106069,chatMessage,False,0.0,1599072255755.0,1599072183496.0,False
45,5f4fe8381034572e6687fa9e,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072312666.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,6,1,"yes, now one more",19764,131051,chatMessage,False,0.0,1599072294783.0,1599072183496.0,False
46,5f4fe84e1034572e6687faa3,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072334026.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,8,1,"yes, now the right red line is in the middle of a horizontal line",17041,152418,chatMessage,False,0.0,1599072318873.0,1599072183496.0,False
47,5f4fe8651034572e6687faa8,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072357028.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,10,1,on the left side of that block is a vertical line above it,16229,175418,chatMessage,False,0.0,1599072342685.0,1599072183496.0,False
48,5f4fe8781034572e6687faac,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072376354.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,12,1,"yes, now one more vertical above it",8505,194743,chatMessage,False,0.0,1599072369734.0,1599072183496.0,False
49,5f4fe8921034572e6687fab4,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072402764.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,Pi,C,5.0,14,1,"yes, now above that is a horizontal line going towards the right",20166,221151,chatMessage,False,0.0,1599072384481.0,1599072183496.0,False
50,5f4fe8c01034572e6687fab9,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072448190.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,6.0,0,2,"ok left red line, there is a horizontal line to the right of it",24087,24087,chatMessage,False,0.0,1599072425990.0,1599072425990.0,False
51,5f4fe8db1034572e6687fac3,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072475361.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,6.0,2,2,"yes, now there is a horizontal line to the left of the red line",19560,51261,chatMessage,False,0.0,1599072457691.0,1599072425990.0,False
52,5f4fe9001034572e6687fac9,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072512290.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,6.0,4,2,on the left side of the block on the left side of the line put a vertical line above it to make an L,30192,88185,chatMessage,False,0.0,1599072483983.0,1599072425990.0,False
53,5f4fe9171034572e6687facd,pilot4,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1599072535058.0,38SKSKU7R5X0BUY01XZAYS4U6HEIL2,L,C,6.0,6,2,"yes, now one more vertical above it",8886,110959,chatMessage,False,0.0,1599072528063.0,1599072425990.0,False
