gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,message,timeElapsedInTurn,timeElapsedInTrial,eventType,practice,individualPracticeAttempts,turnStartTime,trialStartTime,word_count,char_count,flagged,block_justin,toer_justin,scene_justin,Flagged,phrases_justin,block_julia,tower_juli,scene_juli,phrases_julia,content
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,L,9,14,3,"R on top of last R, 5th from RW",8090,108942,chatMessage,FALSE,NA,NA,NA,9,31,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,0,3,R 2nd from LW,4671,4671,chatMessage,FALSE,NA,NA,NA,4,13,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,2,3,"B on top of last R, 2nd and 3rd from LW",9695,21379,chatMessage,FALSE,NA,NA,NA,11,39,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,4,3,R 5th from LW,6329,34028,chatMessage,FALSE,NA,NA,NA,4,13,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,6,3,"B on top of last R, 4th and 5th from LW",7248,49560,chatMessage,FALSE,NA,NA,NA,11,39,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,8,3,B 2nd and 3rd from RW,6323,63207,chatMessage,FALSE,NA,NA,NA,6,21,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,10,3,B 4th and 5th from RW,6115,78308,chatMessage,FALSE,NA,NA,NA,6,21,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,12,3,"R on top of last B, 5th from RW",8041,92624,chatMessage,FALSE,NA,NA,NA,9,31,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,10,14,3,"R on top of last R, 5th from RW",4314,107655,chatMessage,FALSE,NA,NA,NA,9,31,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,0,3,R 2nd from LW,7433,7433,chatMessage,FALSE,NA,NA,NA,4,13,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,2,3,"B on top of last R, 2nd and 3rd from LW",15019,28447,chatMessage,FALSE,NA,NA,NA,11,39,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,4,3,R 5th from LW,5567,40721,chatMessage,FALSE,NA,NA,NA,4,13,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,6,3,"B on top of last R, 4th and 5th from LW",6357,57007,chatMessage,FALSE,NA,NA,NA,11,39,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,8,3,B 3rd and 4th from RW,6874,70858,chatMessage,FALSE,NA,NA,NA,6,21,FALSE,1,0,0,,B,1,0,0,B,B B
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,10,3,"R on top of last B, 4th from RW",8420,88610,chatMessage,FALSE,NA,NA,NA,9,31,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,12,3,"R on top of last R, 4th from RW",3792,99472,chatMessage,FALSE,NA,NA,NA,9,31,FALSE,1,0,0,,R,1,0,0,R,R R
4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.59346E+12,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,11,14,3,"B on top of last R, 3rd and 4th from RW",7269,112894,chatMessage,FALSE,NA,NA,NA,11,39,FALSE,1,0,0,,B,1,0,0,B,B B
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,C,0,0,0,place 2 blue blocks on the left on either side of the red mark and then 2 red blocks on top on left,96153,96153,chatMessage,FALSE,NA,NA,NA,23,99,FALSE,4,0,0,,"2 blue blocks, 2 red blocks",4,0,0,"2 blue blocks, 2 red blocks","2 blue blocks, 2 red blocks 2 blue blocks, 2 red blocks"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,C,0,2,0,move red on top of red. Then add 1 blue on right splitting the red hash and stack 2 red on top,88888,216248,chatMessage,FALSE,NA,NA,NA,22,96,FALSE,4,0,0,,"red, 1 blue, 2 red",4,0,0,"red, 1 blue, 2 reds","red, 1 blue, 2 red red, 1 blue, 2 reds"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,Pi,1,0,0,2 blue on either side of left red mark then 2 red on top of each other on left side.,49398,49398,chatMessage,FALSE,NA,NA,NA,20,86,FALSE,4,0,0,,"2 blue, 2 red",4,0,0,"2 blue, 2 red","2 blue, 2 red 2 blue, 2 red"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,Pi,1,2,0,"remove 2nd row of blue. Add on right, 2 blue splitting red hash 3 rows up and make upside down U",139105,219433,chatMessage,FALSE,NA,NA,NA,22,99,FALSE,2,1,0,1,"2 blue, upside down U",2,1,0,"2 blue, upside down U","2 blue, upside down U 2 blue, upside down U"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,Pi,1,4,0,"on right, 3 rows up place 2 blue splitting hash and add verticle reds on each end from bottom",56375,289386,chatMessage,FALSE,NA,NA,NA,19,93,FALSE,4,0,0,,"2 blue, verticle reds on each end",2,0,0,2 blue,"2 blue, verticle reds on each end 2 blue"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,Pi,2,0,0,left blue splits hash with 2 reds on top left and another blue on the reds.,55882,55882,chatMessage,FALSE,NA,NA,NA,16,77,FALSE,4,0,0,1,"left blue, 2 reds, another blue",3,0,0,"2 reds, another blue","left blue, 2 reds, another blue 2 reds, another blue"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,Pi,2,2,0,on right reds skip one from red hash on each side then top with 2 blue to make upside down U,89440,172435,chatMessage,FALSE,NA,NA,NA,21,92,FALSE,4,1,0,,"reds, 2 blue, upside down U",2,1,0,"2 blue, upside down U","reds, 2 blue, upside down U 2 blue, upside down U"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59345E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,C,3,0,1,"On left, reds skip one from red hash on each side and top with 2 blues to make upside down U",45501,45501,chatMessage,FALSE,NA,NA,NA,21,92,FALSE,4,1,0,,"reds, 2 blues, upside down U",2,1,0,"2 blue, upside down U","reds, 2 blues, upside down U 2 blue, upside down U"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,C,3,2,1,On right 1 blue splitting red hash then red on left then red on red then blue on top,38890,110433,chatMessage,FALSE,NA,NA,NA,19,84,FALSE,4,0,0,1,"1 blue, red, red, blue",3,0,0,"red, red, blue","1 blue, red, red, blue red, red, blue"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,L,4,0,1,on left skip 1 from red hash on each side and place red then top with 2 blue to make upside down U,94159,94159,chatMessage,FALSE,NA,NA,NA,24,99,FALSE,4,1,0,,"skip 1 from red hash, 2 blue, upside down U",3,1,0,"red, 2 blue, upside down U","skip 1 from red hash, 2 blue, upside down U red, 2 blue, upside down U"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,L,4,2,1,On right place 1 blue on each side of hash mark then stack 2 reds on left side to make L,55113,168793,chatMessage,FALSE,NA,NA,NA,21,88,FALSE,4,1,0,,"1 blue on each side, 2 reds, L",3,1,0,"1 blue one each side, 2 reds, L","1 blue on each side, 2 reds, L 1 blue one each side, 2 reds, L"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,L,5,0,1,On left 1 blue splitting hash mark then on left add red and another red on that and top with blue,49958,49958,chatMessage,FALSE,NA,NA,NA,21,97,FALSE,4,0,0,1,"1 blue, red, another red, blue",3,0,0,"red, another red, blue","1 blue, red, another red, blue red, another red, blue"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,L,5,2,1,On right 1 blue on each side of hash then 2 reds on left side to make L,73024,140414,chatMessage,FALSE,NA,NA,NA,18,71,FALSE,4,1,0,,"1 blue on each side, 2 reds, L",3,1,0,"1 blue one each side, 2 reds, L","1 blue on each side, 2 reds, L 1 blue one each side, 2 reds, L"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,Pi,6,0,2,on left 1 blue splitting hash the red on left and red on red and top with blue,30092,30092,chatMessage,FALSE,NA,NA,NA,18,78,FALSE,4,0,0,,"1 blue, the red, red, blue",3,0,0,"red, another red, blue","1 blue, the red, red, blue red, another red, blue"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,Pi,6,2,2,on right skip one from hash on each side with red then top with blue to make upside down U,52874,106424,chatMessage,FALSE,NA,NA,NA,20,90,FALSE,3,1,0,,"skip one, blue, upside down U",2,1,0,"red, blue, upside down U","skip one, blue, upside down U red, blue, upside down U"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,Pi,7,0,2,On left 1 blue on each side of hash and 2 reds stacked on left side to make L,49173,49173,chatMessage,FALSE,NA,NA,NA,19,77,FALSE,4,1,0,,"1 blue on each side, 2 reds, L",3,1,0,"1 blue one each side, 2 reds, L","1 blue on each side, 2 reds, L 1 blue one each side, 2 reds, L"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,Pi,7,2,2,On right skip one from hash on each side with reds then top with 2 blues to make upside down U,44540,110411,chatMessage,FALSE,NA,NA,NA,22,95,FALSE,4,1,0,,"skip one from hash, 2 blues, upside down U",3,1,0,"red, 2 blue, upside down U","skip one from hash, 2 blues, upside down U red, 2 blue, upside down U"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,C,8,0,2,On left 1 blue on each side of hash and 2 reds stacked on left side to make L,35554,35554,chatMessage,FALSE,NA,NA,NA,19,77,FALSE,4,1,0,,"1 blue on each side, 2 reds, L",3,1,0,"1 blue one each side, 2 reds, L","1 blue on each side, 2 reds, L 1 blue one each side, 2 reds, L"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,L,C,8,2,2,On right 1 blue splitting hash the stack red on left and another red on that and top with blue,37626,87102,chatMessage,FALSE,NA,NA,NA,20,94,FALSE,4,0,0,,"1 blue, red, another red, blue",4,0,0,"blue, red, red, blue","1 blue, red, another red, blue blue, red, red, blue"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,L,9,0,3,Upside down U on left,14344,14344,chatMessage,FALSE,NA,NA,NA,5,21,FALSE,0,1,0,,Upside down U,0,1,0,Upside down U,Upside down U Upside down U
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,L,9,2,3,L on right,7737,42895,chatMessage,FALSE,NA,NA,NA,3,10,FALSE,0,1,0,,L,0,1,0,L,L L
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,C,L,10,0,3,Left is blue splitting hash with red on left and red on red and blue on top. Right is an L,66424,66424,chatMessage,FALSE,NA,NA,NA,22,93,FALSE,4,1,0,,"blue, red, red, blue, L",4,1,0,"blue, red, red, blue, L","blue, red, red, blue, L blue, red, red, blue, L"
5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1.59346E+12,3Z9WI9EOZ3OPVT5YAF5OJGQZ3I5HKS,Pi,C,11,0,3,Left is upside down U. Right is blue splits hash with red on left and red on red then top with blue,56730,56730,chatMessage,FALSE,NA,NA,NA,22,101,FALSE,4,1,0,,"upside down U, blue, red, red, blue",3,1,0,"Upside down U, red, red, blue","upside down U, blue, red, red, blue Upside down U, red, red, blue"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,0,0,0,okay two blocks placed horizontally side by side. one spot from left,38933,38933,chatMessage,FALSE,NA,NA,NA,12,70,FALSE,2,0,0,,two blocks placed horizontally,2,0,0,two blocks,two blocks placed horizontally two blocks
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,0,2,0,"now on top of that. at the very left square, 2 blocks vertically goin up from there. to make an L",31912,84778,chatMessage,FALSE,NA,NA,NA,21,101,FALSE,2,1,0,,"2 blocks vertically, L",2,1,0,"2 blocks, L","2 blocks vertically, L 2 blocks, L"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,0,4,0,"nice. ok, now two spots to the right of that L you will place one vertical on the bottom row",29676,137860,chatMessage,FALSE,NA,NA,NA,20,94,FALSE,1,0,0,,one vertical,1,0,0,one vertical,one vertical one vertical
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,0,6,0,now two spots to the right of that another vertical,13122,169157,chatMessage,FALSE,NA,NA,NA,10,51,FALSE,1,0,0,,another vertical,1,0,0,another vertical,another vertical another vertical
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,0,8,0,now two horizontal blocks connecting the two. above them. to make an upside down u. like an n,25014,247352,chatMessage,FALSE,NA,NA,NA,18,99,FALSE,2,2,0,,"two horizontal blocks, upside down u, an n",2,2,0,"two horizontal blocks, upside down u, n","two horizontal blocks, upside down u, an n two horizontal blocks, upside down u, n"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,C,1,0,0,"same as last one. on the left side, one spot from left you will make an L. two horizontal, two vert",41916,41916,chatMessage,FALSE,NA,NA,NA,21,103,FALSE,4,1,0,,"an L, two horizontal, two vert",4,1,0,"L, two horizontal, two vert","an L, two horizontal, two vert L, two horizontal, two vert"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,C,1,2,0,"nice, now 3 spots from that to the right place one horizontal on bottom row",24283,88459,chatMessage,FALSE,NA,NA,NA,15,75,FALSE,1,0,0,,one horizontal,1,0,0,horizontal,one horizontal horizontal
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,C,1,4,0,"now 2 vertical from that one, above it. from the left square",19560,127501,chatMessage,FALSE,NA,NA,NA,12,62,FALSE,2,0,0,,2 vertical,2,0,0,2 vertical,2 vertical 2 vertical
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,C,1,6,0,now one horizontal from that. on top. to form a long looking C,19419,161715,chatMessage,FALSE,NA,NA,NA,13,66,FALSE,1,1,0,,"one horizontal, long looking C",1,1,0,"horizontal, C","one horizontal, long looking C horizontal, C"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,Pi,2,0,0,"okay, that same C we just did. now its on the left side. starts 2 spots from the left on the bottom",31544,31544,chatMessage,FALSE,NA,NA,NA,22,103,FALSE,0,1,0,,same C,0,1,0,C,same C C
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,Pi,2,2,0,"now upside down u. 3 spots to right of the C. one vert, then two horizontal, then one vert again.",34234,90393,chatMessage,FALSE,NA,NA,NA,21,104,FALSE,4,1,0,,"upside down u, one vert, two horizontal, one vert",4,1,0,"upside down u, one vert, two horizontal, one vert","upside down u, one vert, two horizontal, one vert upside down u, one vert, two horizontal, one vert"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,Pi,2,4,0,now one horizontal to the right. then one vert under that,18857,210412,chatMessage,FALSE,NA,NA,NA,11,59,FALSE,2,0,0,,"one horizontal, one vert",2,0,0,"one horizontal, one vert","one horizontal, one vert one horizontal, one vert"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59345E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,L,3,0,1,okay same upside down u. one spot from left,15458,15458,chatMessage,FALSE,NA,NA,NA,9,45,FALSE,0,1,0,,upside down u,0,1,0,Upside down U,upside down u Upside down U
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,L,3,2,1,"now 2 spots to the right, another big L. 2 horizontal pieces, then 2 vert pieces from left square",43126,101458,chatMessage,FALSE,NA,NA,NA,19,99,FALSE,4,1,0,,"big L, 2 horizontal pieces, 2 vert pieces",4,1,0,"L, 2 horizontal pieces, 2 vert pieces","big L, 2 horizontal pieces, 2 vert pieces L, 2 horizontal pieces, 2 vert pieces"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,L,4,0,1,"okay a long C, 2 spots from left, one horizontal, 2 vert from left square, then one horz on top",28934,28934,chatMessage,FALSE,NA,NA,NA,20,95,FALSE,4,1,0,,"long C, one horizontal, 2 vert, one horz",4,1,0,"long C, one horizontal, 2 vert, one horz","long C, one horizontal, 2 vert, one horz long C, one horizontal, 2 vert, one horz"
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,L,4,2,1,"okay now another big L, 3 spots to right",12666,79981,chatMessage,FALSE,NA,NA,NA,9,40,FALSE,0,1,0,,another big L,0,1,0,big L,another big L big L
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,C,5,0,1,"upside down u, one spot from left",15077,15077,chatMessage,FALSE,NA,NA,NA,7,33,FALSE,0,1,0,,upside down u,0,1,0,Upside down U,upside down u Upside down U
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,C,5,2,1,"long C, 3 spots to right, just like this last one you made but on the left side",19714,57475,chatMessage,FALSE,NA,NA,NA,18,79,FALSE,0,1,0,,long C,0,1,0,long C,long C long C
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,C,6,0,2,"big L, one spot from left",10844,10844,chatMessage,FALSE,NA,NA,NA,6,25,FALSE,0,1,0,,big L,0,1,0,big L,big L big L
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,C,6,2,2,long C 3 spots to right,11901,33487,chatMessage,FALSE,NA,NA,NA,6,23,FALSE,0,1,0,,long C,0,1,0,long C,long C long C
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,Pi,7,0,2,long C 2 spots from left,10071,10071,chatMessage,FALSE,NA,NA,NA,6,24,FALSE,0,1,0,,long C,0,1,0,long C,long C long C
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,Pi,7,2,2,upside down u 3 spots to right,15331,38513,chatMessage,FALSE,NA,NA,NA,7,30,FALSE,0,1,0,,upside down u,0,1,0,Upside down U,upside down u Upside down U
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,8,0,2,big L one spot from left,8320,8320,chatMessage,FALSE,NA,NA,NA,6,24,FALSE,0,1,0,,big L,0,1,0,big L,big L big L
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,L,Pi,8,2,2,upside down u 2 spots to right,13486,34967,chatMessage,FALSE,NA,NA,NA,7,30,FALSE,0,1,0,,upside down u,0,1,0,Upside down U,upside down u Upside down U
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,L,9,0,3,long C 2 spots from left,10129,10129,chatMessage,FALSE,NA,NA,NA,6,24,FALSE,0,1,0,,long C,0,1,0,long C,long C long C
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,C,L,9,2,3,long L 3 spots to right,10039,30575,chatMessage,FALSE,NA,NA,NA,6,23,FALSE,0,1,0,,long L,0,1,0,long L,long L long L
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,C,10,0,3,upside down u 1 spot from left,11223,11223,chatMessage,FALSE,NA,NA,NA,7,30,FALSE,0,1,0,,upside down u,0,1,0,Upside down U,upside down u Upside down U
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,C,10,2,3,long C 3 spots to right,16789,39450,chatMessage,FALSE,NA,NA,NA,6,23,FALSE,0,1,0,,long C,0,1,0,long C,long C long C
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,L,11,0,3,upside down u one spot from left,12198,12198,chatMessage,FALSE,NA,NA,NA,7,32,FALSE,0,1,0,,upside down u,0,1,0,Upside down U,upside down u Upside down U
0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.59346E+12,3JC6VJ2SAFJ73NCHXMRQ05KDTXKA5P,Pi,L,11,2,3,big L 2 spots to right,7304,39253,chatMessage,FALSE,NA,NA,NA,6,22,FALSE,0,1,0,,big L,0,1,0,big L,big L big L
5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1.59854E+12,3IFS6Q0HJJXHBMAZNQA946Z5K1ZSIX,L,C,0,0,0,"4 blue 2nd positionbottomleft 2x skip 3 blocks lay 1more. up 5 lay one more
red 2 on top eac blue 

",211020,211020,chatMessage,FALSE,0,NA,NA,21,102,FALSE,3,0,0,1,"blue, lay 1more, red",6,0,0,"4 blue, red 2","blue, lay 1more, red 4 blue, red 2"
5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1.59854E+12,3IFS6Q0HJJXHBMAZNQA946Z5K1ZSIX,L,C,0,2,0,"blue total 4 (2 start 2 from left) skip 3 lay one, up 5 lay one
Red: 4 tot start on left most blue",131686,508791,chatMessage,FALSE,0,NA,NA,23,98,FALSE,8,0,0,1,"blue: total 4, Red: 4 tot",8,0,0,"blue total 4, Red: 4 tot","blue: total 4, Red: 4 tot blue total 4, Red: 4 tot"
5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1.59854E+12,3IFS6Q0HJJXHBMAZNQA946Z5K1ZSIX,L,C,0,4,0,"blue (left 2nd position, 2 blocks), skip 3 lay another blue, up 5 another
Red 2 high each structure
",120909,747158,chatMessage,FALSE,0,NA,NA,18,100,FALSE,6,0,0,1,"blue, 2 blocks, another blue, another, Red 2",4,0,0,"blue 2 blocks, Red 2","blue, 2 blocks, another blue, another, Red 2 blue 2 blocks, Red 2"
5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1.59854E+12,3IFS6Q0HJJXHBMAZNQA946Z5K1ZSIX,L,Pi,1,0,0,"shape L and N: 
L 2 red high 2 blue long start 2nd bottom left 
N 1 blue high 2 red start 2nd right",129384,129384,chatMessage,FALSE,0,NA,NA,25,100,FALSE,7,4,0,1,"shape L and N, L, 2 red, 2 blue, N, 1 blue, 2 red",7,2,0,"shape L and N, 2 red high, 2 blue long, 1 blue high, 2 red","shape L and N, L, 2 red, 2 blue, N, 1 blue, 2 red shape L and N, 2 red high, 2 blue long, 1 blue high, 2 red"
