Unnamed..0,X_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice,individualPracticeAttempts,turnStartTime,trialStartTime,word_count,char_count,flagged
55,5ef78fdece2f7f58fcd0a8e5,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282526648,32EYX73OY49GNJOD0YLK3713S84RUF,L,C,6,14,2,place a blue above that one going rightward,13073,192474,chatMessage,False,NA,NA,NA,8,43,False
56,5ef78ff5ce2f7f58fcd0a8f3,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282549625,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,0,2,place blue 1 to the right of left,10536,10536,chatMessage,False,NA,NA,NA,8,33,False
57,5ef79008ce2f7f58fcd0a8ff,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282568517,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,2,2,place another one next to that,8024,29424,chatMessage,False,NA,NA,NA,6,30,False
58,5ef79036ce2f7f58fcd0a921,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282614353,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,4,2,place a red above the first blues left most tile,27250,75265,chatMessage,False,NA,NA,NA,10,48,False
59,5ef79044ce2f7f58fcd0a92b,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282628307,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,6,2,place another red above that one,9076,89220,chatMessage,False,NA,NA,NA,6,32,False
60,5ef7906ece2f7f58fcd0a940,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282670529,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,8,2,place a red 1 to the left of the far right,19206,131443,chatMessage,False,NA,NA,NA,11,42,False
61,5ef7908ece2f7f58fcd0a94b,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282702351,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,10,2,place a blues right tile above the red going leftward,22902,163261,chatMessage,False,NA,NA,NA,10,53,False
62,5ef7909ece2f7f58fcd0a952,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282718163,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,12,2,place another blue next to that blue,8213,179076,chatMessage,False,NA,NA,NA,7,36,False
63,5ef790c5ce2f7f58fcd0a95f,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282757682,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,14,2,place another blue on same level as the first blue,33872,218591,chatMessage,False,NA,NA,NA,10,50,False
64,5ef790e0ce2f7f58fcd0a968,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282784695,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,0,2,place blue 2 to the right of left,17411,17411,chatMessage,False,NA,NA,NA,8,33,False
65,5ef790f3ce2f7f58fcd0a96e,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282803085,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,2,2,place red above blues left most tile,10300,35797,chatMessage,False,NA,NA,NA,7,36,False
66,5ef79107ce2f7f58fcd0a975,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282823349,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,4,2,place red above that red,5882,56065,chatMessage,False,NA,NA,NA,5,24,False
67,5ef7911dce2f7f58fcd0a97c,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282845138,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,6,2,place blues left tile above red going right,16337,77845,chatMessage,False,NA,NA,NA,8,43,False
68,5ef79133ce2f7f58fcd0a97e,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282867034,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,8,2,place a red 1 to the left  of right side,14194,99748,chatMessage,False,NA,NA,NA,11,40,False
69,5ef79145ce2f7f58fcd0a980,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282885659,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,10,2,place a blue above the red going leftward,12335,118370,chatMessage,False,NA,NA,NA,8,41,False
70,5ef79160ce2f7f58fcd0a982,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282912471,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,12,2,place a red 2 to the left of the first red,21734,145187,chatMessage,False,NA,NA,NA,11,42,False
71,5ef7918cce2f7f58fcd0a986,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282956952,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,14,2,place a blues left tile above the red that you just placed connecting to other blue,32219,189668,chatMessage,False,NA,NA,NA,16,83,False
72,5ef791a6ce2f7f58fcd0a989,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282982666,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,0,3,place a red 1 to the right of left side,16528,16528,chatMessage,False,NA,NA,NA,10,39,False
73,5ef791c3ce2f7f58fcd0a98b,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283011093,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,2,3,place a blues left tile above that red,15885,44958,chatMessage,False,NA,NA,NA,8,38,False
74,5ef791e0ce2f7f58fcd0a98d,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283040264,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,4,3,place a red tile 2 to the right of the first red ,21883,74130,chatMessage,False,NA,NA,NA,13,49,False
75,5ef791f4ce2f7f58fcd0a98f,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283060483,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,6,3,place a blue above that red connecting to the other blue,12342,94350,chatMessage,False,NA,NA,NA,11,56,False
76,5ef7920cce2f7f58fcd0a991,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283084386,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,8,3,place a blue 2 to the left on the far right,17141,118252,chatMessage,False,NA,NA,NA,11,43,False
77,5ef79224ce2f7f58fcd0a993,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283108354,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,10,3,place a red on the blues left most tile that you just placed,16371,142217,chatMessage,False,NA,NA,NA,13,60,False
78,5ef7923ace2f7f58fcd0a995,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283130753,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,12,3,place a red above that one,7882,164619,chatMessage,False,NA,NA,NA,6,26,False
79,5ef79261ce2f7f58fcd0a997,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283169187,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,14,3,place a blue above that red going rightward ,19435,203060,chatMessage,False,NA,NA,NA,9,44,False
80,5ef79278ce2f7f58fcd0a99a,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283192895,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,0,3,place a red 1 to the right of left side,14228,14228,chatMessage,False,NA,NA,NA,10,39,False
81,5ef7928bce2f7f58fcd0a99c,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283211555,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,2,3,place a blue above that going rightward,11992,32887,chatMessage,False,NA,NA,NA,7,39,False
82,5ef7929cce2f7f58fcd0a99e,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283228642,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,4,3,place a red 2 to the right of the first red,11342,49963,chatMessage,False,NA,NA,NA,11,43,False
83,5ef792afce2f7f58fcd0a9a0,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283247961,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,6,3,place another blue above that red connecting to the other blue,12536,69295,chatMessage,False,NA,NA,NA,11,62,False
84,5ef792bfce2f7f58fcd0a9a2,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283263921,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,8,3,place a blue 1 to the left of the right side,11554,85254,chatMessage,False,NA,NA,NA,11,44,False
85,5ef792d5ce2f7f58fcd0a9a4,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283285014,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,10,3,place another blue next to that one going left,14312,106349,chatMessage,False,NA,NA,NA,9,46,False
86,5ef792e7ce2f7f58fcd0a9a6,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283303102,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,12,3,place a red above that blues left most tile,11874,124438,chatMessage,False,NA,NA,NA,9,43,False
87,5ef792f8ce2f7f58fcd0a9a8,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283320178,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,14,3,place another ed above that one,7912,141514,chatMessage,False,NA,NA,NA,6,31,False
88,5ef7930fce2f7f58fcd0a9ab,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283343089,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,0,3,place a blue 2 to the right of left side ,13568,13568,chatMessage,False,NA,NA,NA,11,41,False
89,5ef79322ce2f7f58fcd0a9ad,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283362199,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,2,3,place a red above that blues left most tile ,11265,32679,chatMessage,False,NA,NA,NA,10,44,False
90,5ef7932ece2f7f58fcd0a9af,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283374605,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,4,3,place another red above that one,7477,45084,chatMessage,False,NA,NA,NA,6,32,False
91,5ef7933dce2f7f58fcd0a9b1,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283389525,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,6,3,place a blue above that red going rightward,10445,59991,chatMessage,False,NA,NA,NA,8,43,False
92,5ef7934fce2f7f58fcd0a9b3,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283407540,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,8,3,place a blue 1 to the left of right side,12871,78018,chatMessage,False,NA,NA,NA,10,40,False
93,5ef79362ce2f7f58fcd0a9b5,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283426581,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,10,3,place another blue next to that one going leftward,13693,97062,chatMessage,False,NA,NA,NA,9,50,False
94,5ef79378ce2f7f58fcd0a9b7,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283448600,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,12,3,place a red above that blues left most tile,17216,119080,chatMessage,False,NA,NA,NA,9,43,False
95,5ef79386ce2f7f58fcd0a9b9,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283462142,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,14,3,place another red above that one,7608,132625,chatMessage,False,NA,NA,NA,6,32,False
3,5ef78e62ce2f7f58fcd0a827,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282146778,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,L,Pi,0,0,0,next use the block easy,41227,41227,chatMessage,False,NA,NA,NA,5,23,False
4,5ef78ec0ce2f7f58fcd0a84d,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282240178,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,L,C,1,0,0,ok not bad,34946,34946,chatMessage,False,NA,NA,NA,3,10,False
5,5ef78f19ce2f7f58fcd0a87a,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282329952,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,C,Pi,2,0,0,super,29697,29697,chatMessage,False,NA,NA,NA,1,5,False
6,5ef78f63ce2f7f58fcd0a89e,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282403943,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,C,L,3,0,1,duper,5448,5448,chatMessage,False,NA,NA,NA,1,5,False
7,5ef78f93ce2f7f58fcd0a8ba,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282451142,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,Pi,C,4,0,1,super ,7953,7953,chatMessage,False,NA,NA,NA,2,6,False
8,5ef78fdcce2f7f58fcd0a8e3,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282524190,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,Pi,L,5,0,1,ok,2872,2872,chatMessage,False,NA,NA,NA,1,2,False
9,5ef7900ece2f7f58fcd0a901,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282574929,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,C,Pi,6,0,2,iik,4889,4889,chatMessage,False,NA,NA,NA,1,3,False
10,5ef7903bce2f7f58fcd0a924,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282619427,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,L,C,7,0,2,ok,6294,6294,chatMessage,False,NA,NA,NA,1,2,False
11,5ef7906fce2f7f58fcd0a941,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282671713,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,L,Pi,8,0,2,ok,5567,5567,chatMessage,False,NA,NA,NA,1,2,False
12,5ef7909cce2f7f58fcd0a951,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282716015,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,Pi,C,9,0,3,ok,3909,3909,chatMessage,False,NA,NA,NA,1,2,False
13,5ef790c8ce2f7f58fcd0a960,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282760911,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,C,L,10,0,3,kk,4423,4423,chatMessage,False,NA,NA,NA,1,2,False
14,5ef790fbce2f7f58fcd0a96f,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282811546,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,Pi,L,11,0,3,ok,9521,9521,chatMessage,False,NA,NA,NA,1,2,False
2,5ef7f9dece2f7f58fcd0a9c3,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593309662883,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,0,0,0,Place two blue blocks so they meet in the middle over the mark on the left side~~~,31645,31645,chatMessage,False,NA,NA,NA,17,82,False
3,5ef7fa11ce2f7f58fcd0a9c6,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593309713829,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,0,2,0,Place two red blocks so they form a right angle on the blue blocks - and L,31091,82589,chatMessage,False,NA,NA,NA,17,74,False
4,5ef7fa51ce2f7f58fcd0a9c7,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593309777511,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,0,4,0,Block on the far left of the placed blue blocks - build up from there with two red ones stacked,32892,146270,chatMessage,False,NA,NA,NA,20,95,False
5,5ef7fa8fce2f7f58fcd0a9ca,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593309839489,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,0,6,0,This time we're making an upside down U - red blocks one count over from the red tick on the right s,29869,208249,chatMessage,False,NA,NA,NA,22,100,False
6,5ef7facbce2f7f58fcd0a9cd,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593309899266,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,0,8,0,Ok - one red block to the right of the one you placed on the baseline~~~,15895,268024,chatMessage,False,NA,NA,NA,16,72,False
7,5ef7fb06ce2f7f58fcd0a9cf,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593309958867,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,0,10,0,now count two blocks over from the first red one you placed adn put one red block,37459,327625,chatMessage,False,NA,NA,NA,17,81,False
8,5ef7fb32ce2f7f58fcd0a9d2,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310002855,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,1,0,0,"Right side red tick mark - put one blue block so it's centered
",24903,24903,chatMessage,False,NA,NA,NA,13,63,False
9,5ef7fb53ce2f7f58fcd0a9d4,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310035725,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,1,2,0,"Now from the left blue block, place two red blocks above so it goes up",20969,57746,chatMessage,False,NA,NA,NA,15,70,False
10,5ef7fb78ce2f7f58fcd0a9d7,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310072372,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,1,4,0,Now place a blue block on top of the red so it mirrors the one below,11329,94419,chatMessage,False,NA,NA,NA,16,68,False
11,5ef7fb93ce2f7f58fcd0a9d9,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310099674,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,1,6,0,"On the left tick mark - put down 2 blue blocks, one on either side of the mark",20701,121720,chatMessage,False,NA,NA,NA,18,78,False
12,5ef7fbaace2f7f58fcd0a9dc,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310122910,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,1,8,0,"Now from the leftmost blue block, put two red blocks going up",13345,144879,chatMessage,False,NA,NA,NA,12,61,False
13,5ef7fbcfce2f7f58fcd0a9e0,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310159463,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,2,0,0,Left side - one blue block over the left tick mark,16480,16480,chatMessage,False,NA,NA,NA,11,50,False
14,5ef7fbface2f7f58fcd0a9e2,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310202284,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,2,2,0,Leftmost blue block - two red blocks on top going up,14668,59301,chatMessage,False,NA,NA,NA,11,52,False
15,5ef7fc0ece2f7f58fcd0a9e5,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310222113,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,2,4,0,One more blue block on top mirroring bottom,9329,79130,chatMessage,False,NA,NA,NA,8,43,False
16,5ef7fc34ce2f7f58fcd0a9e7,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310260316,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,2,6,0,One red block - two squares over from the right mark,32463,117332,chatMessage,False,NA,NA,NA,11,52,False
17,5ef7fc4ece2f7f58fcd0a9e9,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310286896,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,2,8,0,Same on left side - one red block two squares over,13592,143909,chatMessage,False,NA,NA,NA,11,50,False
18,5ef7fc8ece2f7f58fcd0a9eb,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310350375,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,2,10,0,Two blue blocks on top of those red ones in a line across,33629,207407,chatMessage,False,NA,NA,NA,13,57,False
19,5ef7fcb5ce2f7f58fcd0a9ef,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310389851,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,L,3,0,1,"Structure we just built - one red block, two squares over from the left tick mark~~~",26738,26738,chatMessage,False,NA,NA,NA,16,84,False
20,5ef7fce8ce2f7f58fcd0a9f4,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310440145,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,L,3,2,1,Awesome - now the large L shape - two blue blocks so they are centered over the right tick mark,21711,77030,chatMessage,False,NA,NA,NA,20,95,False
21,5ef7fd14ce2f7f58fcd0a9fa,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310484414,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,C,4,0,1,"Ok, same upside down U on left - red block two squares over from mark on left side of screen",23256,23256,chatMessage,False,NA,NA,NA,20,92,False
22,5ef7fd4cce2f7f58fcd0a9ff,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310540925,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,C,4,2,1,Great - now ONE blue block centered over right mark ,40637,79766,chatMessage,False,NA,NA,NA,11,52,False
23,5ef7fd6ace2f7f58fcd0aa01,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310570128,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,C,4,4,1,Two red blocks going up from the left blue block ,18715,108967,chatMessage,False,NA,NA,NA,11,49,False
24,5ef7fd80ce2f7f58fcd0aa04,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310592791,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,C,4,6,1,Blue block on top to mirror~~~ - this will be long C shape,13299,131629,chatMessage,False,NA,NA,NA,13,58,False
25,5ef7fd9dce2f7f58fcd0aa07,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310621578,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,L,5,0,1,Long C shape on left - blue block centered over left tick mark,16361,16361,chatMessage,False,NA,NA,NA,13,62,False
26,5ef7fdbdce2f7f58fcd0aa0c,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310653602,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,L,5,2,1,L shape on right - two blue blocks centered over right tick mark,18691,48384,chatMessage,False,NA,NA,NA,13,64,False
27,5ef7fde3ce2f7f58fcd0aa12,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310691653,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,6,0,2,Long C on left again - blue centered over red tick mark on left,17497,17497,chatMessage,False,NA,NA,NA,14,63,False
28,5ef7fe0bce2f7f58fcd0aa17,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310731940,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,Pi,6,2,2,upside down U on right - one red block two squares over from the tick mark on right,28211,57783,chatMessage,False,NA,NA,NA,18,83,False
29,5ef7fe30ce2f7f58fcd0aa1d,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310768542,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,7,0,2,L shape on left - 2 blue ones centered over tick mark on left,16533,16533,chatMessage,False,NA,NA,NA,14,61,False
30,5ef7fe4dce2f7f58fcd0aa22,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310797518,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,Pi,7,2,2,Upside down U on right - red block two squares over from tick,16587,45507,chatMessage,False,NA,NA,NA,13,61,False
31,5ef7fe76ce2f7f58fcd0aa29,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310838521,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,8,0,2,L shape on left starting with the two blue blocks centered ovr red tick mark on left,18902,18902,chatMessage,False,NA,NA,NA,17,84,False
32,5ef7fe92ce2f7f58fcd0aa31,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310866467,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,L,C,8,2,2,Long C shape on right starting with the blue block centered over the right tick,15510,46856,chatMessage,False,NA,NA,NA,15,79,False
33,5ef7febbce2f7f58fcd0aa39,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310907753,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,L,9,0,3,Upside down U on left - red blocks are 2 squares over from left tick,19119,19119,chatMessage,False,NA,NA,NA,15,68,False
34,5ef7fedfce2f7f58fcd0aa41,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310943789,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,L,9,2,3,L shape on right with the blue blocks centered over right tick mark,20442,55155,chatMessage,False,NA,NA,NA,13,67,False
35,5ef7ff01ce2f7f58fcd0aa47,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593310977902,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,C,10,0,3,Upside down U on left same as last round,12504,12504,chatMessage,False,NA,NA,NA,9,40,False
36,5ef7ff1dce2f7f58fcd0aa4c,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593311005330,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,Pi,C,10,2,3,Long C this time with blue block centered over rigth tick,12917,39980,chatMessage,False,NA,NA,NA,11,57,False
37,5ef7ff4ace2f7f58fcd0aa52,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593311050832,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,L,11,0,3,Now long C on left side - blue block over left tick mark,20192,20192,chatMessage,False,NA,NA,NA,13,56,False
38,5ef7ff79ce2f7f58fcd0aa58,pilot1,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1593311097423,32UTUBMZ7KWTKRWO9R9ZZEYIOVMBVR,C,L,11,2,3,L shape starting with the 2 blue blocks centered over right tick mark,33208,66781,chatMessage,False,NA,NA,NA,13,69,False
2,5ef91399ce2f7f58fcd0aa6d,pilot2,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1593381785582,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,L,Pi,0,0,0,horizontal fully on the right of the left tick,37308,37308,chatMessage,False,NA,NA,NA,9,46,False
3,5ef913bfce2f7f58fcd0aa6f,pilot2,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1593381823245,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,L,Pi,0,2,0,horizontal fully on the left of the left tick,14006,74972,chatMessage,False,NA,NA,NA,9,45,False
4,5ef913f7ce2f7f58fcd0aa71,pilot2,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1593381879672,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,L,Pi,0,4,0,Form an L using 2 vertical blocks from the leftmost block you placed,29214,131398,chatMessage,False,NA,NA,NA,13,68,False
5,5ef91423ce2f7f58fcd0aa75,pilot2,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1593381923680,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,L,Pi,0,6,0,wait - centred on the right tick ,30572,175407,chatMessage,False,NA,NA,NA,8,33,False
