Unnamed: 0,_id,assignmentId,content,eventType,gameid,individualPracticeAttempts,iterationName,leftTarget,practice,repNum,rightTarget,time,timeElapsedInTrial,timeElapsedInTurn,trialNum,trialStartTime,turnNum,turnStartTime,word_count,char_count,flagged
15,5ef915d2ce2f7f58fcd0aa95,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,Same tall tower which we built on the right tick in left tick - wait if doubt,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,0,Pi,1593382354511.0,77394,34466,2.0,,2,,17,77,False
16,5ef915f5ce2f7f58fcd0aa97,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,horizontal block centred on the left tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,0,Pi,1593382389895.0,112777,15623,2.0,,4,,7,41,False
17,5ef91619ce2f7f58fcd0aa9c,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,2 vertical blocks on top of each other on top of the left block ,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,0,Pi,1593382425829.0,148708,25861,2.0,,6,,15,64,False
18,5ef9163ece2f7f58fcd0aaa1,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,horizontal block centred on the left tick above the vertical blocks,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,0,Pi,1593382462581.0,185459,30495,2.0,,8,,11,67,False
19,5ef91670ce2f7f58fcd0aaa7,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,wait if doubt - inverted U on the left tick~~~ L on the right tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,Pi,False,1,L,1593382512068.0,28506,28506,3.0,,0,,15,66,False
20,5ef916bbce2f7f58fcd0aab3,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,wait if doubt - inverted U on the left tick~~~ Tall tower on the right tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,Pi,False,1,C,1593382587963.0,30085,30085,4.0,,0,,16,75,False
21,5ef91710ce2f7f58fcd0aabf,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,L on the right tick~~~ Tall tower on the left tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,1,L,1593382672885.0,29703,29703,5.0,,0,,11,50,False
22,5ef91752ce2f7f58fcd0aace,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,Inverted U on the right tick and tall tower on the left tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,2,Pi,1593382738772.0,16481,16481,6.0,,0,,13,60,False
23,5ef917a5ce2f7f58fcd0aadc,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,L on the left tick and tall tower on the right tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,L,False,2,C,1593382821660.0,14629,14629,7.0,,0,,12,51,False
24,5ef917f2ce2f7f58fcd0aaec,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,inverted U on the right tick and L on the left tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,L,False,2,Pi,1593382898492.0,12596,12596,8.0,,0,,12,51,False
25,5ef91849ce2f7f58fcd0aafb,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,Tall tower on the left tick and L on the right tick~~~,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,C,False,3,L,1593382985667.0,17937,17937,9.0,,0,,12,54,False
26,5ef918a1ce2f7f58fcd0ab0a,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,Inverted U on the left tick and L on the right tick ,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,Pi,False,3,L,1593383073333.0,15265,15265,10.0,,0,,13,52,False
27,5ef9190ece2f7f58fcd0ab1a,3ATTHHXXWEOVBOFPFG2Y9MZGZZTXIA,Inverted U on the left tick and tall tower on the right tick,chatMessage,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,,pilot2,Pi,False,3,C,1593383182297.0,15123,15123,11.0,,0,,13,60,False
0,5ef91584ce2f7f58fcd0aa8c,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,place one block on A3 and one block on A4~~~ Place a block on A9 and B9,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,horizontal,True,practice,vertical,1593382276498.0,172970,172970,,,0,,17,71,False
1,5ef915f0ce2f7f58fcd0aa96,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,put one block on a3 and one on a4 then a block on a9 and one on b9,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,horizontal,True,practice,vertical,1593382384267.0,48693,48693,,,0,,18,66,False
2,5ef91635ce2f7f58fcd0aa9f,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,"put block on a2, b2, b3, b4, b5, a1, ",chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,0,C,1593382453770.0,41406,41406,0.0,,0,,10,37,False
3,5ef91681ce2f7f58fcd0aaac,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,block on a9~~~ a10,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,0,C,1593382529498.0,117132,30093,0.0,,2,,4,18,False
4,5ef916c3ce2f7f58fcd0aab4,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,"block on a9, a10, b9, 39, d9, e9, f9, f10",chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,0,C,1593382595770.0,183409,40874,0.0,,4,,10,41,False
5,5ef91746ce2f7f58fcd0aacc,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,"a2, b2, c2, d2, e2 a3, a4, a5",chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,0,Pi,1593382726408.0,34693,34693,1.0,,0,,8,29,False
6,5ef917a2ce2f7f58fcd0aadb,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 b8 c8 c9,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,0,Pi,1593382818518.0,126772,33140,1.0,,2,,4,11,False
7,5ef917dbce2f7f58fcd0aae8,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a11 b11 c11 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,0,Pi,1593382875146.0,183436,32839,1.0,,4,,4,12,False
8,5ef91812ce2f7f58fcd0aaf5,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a1 b1 c1 d1 e1,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,0,Pi,1593382930961.0,30946,30946,2.0,,0,,5,14,False
9,5ef91840ce2f7f58fcd0aafa,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a1 a3 b1,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,0,Pi,1593382976532.0,76516,29250,2.0,,2,,3,8,False
10,5ef9187dce2f7f58fcd0ab07,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 b8 c8 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,0,Pi,1593383037208.0,137191,30906,2.0,,4,,4,9,False
11,5ef918aace2f7f58fcd0ab0b,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a11 b11 c11 c10,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,0,Pi,1593383082633.0,182621,30298,2.0,,6,,4,15,False
12,5ef918e4ce2f7f58fcd0ab17,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,"a3 a4
",chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,1,L,1593383140165.0,34888,34888,3.0,,0,,2,6,False
13,5ef9190fce2f7f58fcd0ab1b,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,b3 c3 d3 e3 f3 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,1,L,1593383183397.0,78119,35367,3.0,,2,,6,15,False
14,5ef9193cce2f7f58fcd0ab27,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 a9 a10 a11 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,1,L,1593383228804.0,123527,28422,3.0,,4,,5,14,False
15,5ef91976ce2f7f58fcd0ab2c,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,b8 c8 d8 e8,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,1,L,1593383286729.0,181452,25713,3.0,,6,,4,11,False
16,5ef919abce2f7f58fcd0ab30,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a2 b2 c2 c3 c4,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,C,1593383339820.0,31039,31039,4.0,,0,,5,14,False
17,5ef919e0ce2f7f58fcd0ab34,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a5 b5 c5 c4,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,C,1593383392722.0,83942,30444,4.0,,2,,4,11,False
18,5ef91a16ce2f7f58fcd0ab37,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,c4 c5,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,C,1593383446750.0,137972,20170,4.0,,4,,2,5,False
19,5ef91a4ace2f7f58fcd0ab3a,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a9 a10 b9 c9 d9,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,C,1593383498757.0,189975,30698,4.0,,6,,5,15,False
20,5ef91a82ce2f7f58fcd0ab3f,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a2 b2 c2 c3 c4,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,L,1593383554335.0,28270,28270,5.0,,0,,5,14,False
21,5ef91abbce2f7f58fcd0ab43,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a5 b5 c5 a is horizontal,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,L,1593383611971.0,85908,32493,5.0,,2,,6,24,False
22,5ef91af2ce2f7f58fcd0ab46,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 b8 c8 d8 e8,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,1,L,1593383666023.0,139963,18663,5.0,,4,,5,14,False
23,5ef91b22ce2f7f58fcd0ab4b,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a2 b2 b3 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,Pi,1593383714576.0,28049,28049,6.0,,0,,5,14,False
24,5ef91b4ece2f7f58fcd0ab4e,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a3 a4 a5,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,Pi,1593383758451.0,71930,14725,6.0,,2,,4,13,False
25,5ef91b7cce2f7f58fcd0ab51,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 b8 c8 a is horizontal,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,Pi,1593383804215.0,117696,30051,6.0,,4,,6,24,False
26,5ef91ba1ce2f7f58fcd0ab54,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a11 b11 c11,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,Pi,1593383841565.0,155048,22377,6.0,,6,,4,16,False
27,5ef91bd2ce2f7f58fcd0ab58,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a1 a2 a is horizontal ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,2,Pi,1593383890828.0,25881,25881,7.0,,0,,6,22,False
28,5ef91bf6ce2f7f58fcd0ab5a,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,"I lied, it's a3 a 4 instead ",chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,2,Pi,1593383926725.0,61781,14110,7.0,,2,,8,28,False
29,5ef91c1ece2f7f58fcd0ab5c,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good b3 c3 d3 d4 d5 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,2,Pi,1593383966267.0,101321,28830,7.0,,4,,7,20,False
30,5ef91c60ce2f7f58fcd0ab5f,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,f4 f3 e3,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,2,Pi,1593384032126.0,167185,22959,7.0,,6,,3,8,False
31,5ef91c87ce2f7f58fcd0ab62,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a8 b8 c8 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,2,Pi,1593384071008.0,206067,17840,7.0,,8,,5,14,False
32,5ef91cc0ce2f7f58fcd0ab66,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,ok good a2 up to e,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,C,1593384128522.0,38217,38217,8.0,,0,,6,18,False
33,5ef91cddce2f7f58fcd0ab6a,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,ok good a3 to a 5,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,C,1593384157159.0,66848,16881,8.0,,2,,6,17,False
34,5ef91d02ce2f7f58fcd0ab6d,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a9 a10 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,C,1593384194448.0,104142,19650,8.0,,4,,4,12,False
35,5ef91d35ce2f7f58fcd0ab70,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 up to f8,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,L,False,2,C,1593384245489.0,155185,29955,8.0,,6,,4,11,False
36,5ef91d5dce2f7f58fcd0ab73,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH, a2 b2 c2,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,C,1593384285973.0,28398,28398,9.0,,0,,4,9,False
37,5ef91d82ce2f7f58fcd0ab76,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,c3 c4 c5 c6,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,C,1593384322150.0,64556,22374,9.0,,2,,4,11,False
38,5ef91db7ce2f7f58fcd0ab79,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a5 b5 c5,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,C,1593384375061.0,117489,11806,9.0,,4,,3,8,False
39,5ef91de7ce2f7f58fcd0ab7c,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a9 a10 b9 ,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,C,1593384423686.0,166116,17269,9.0,,6,,4,10,False
40,5ef91e16ce2f7f58fcd0ab80,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a2 b2 c2,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,L,1593384470111.0,13698,13698,10.0,,0,,3,8,False
41,5ef91e40ce2f7f58fcd0ab83,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good c3 c4 c5,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,L,1593384512728.0,56313,17277,10.0,,2,,4,13,False
42,5ef91e75ce2f7f58fcd0ab86,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a5 b5 c5,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,L,1593384565055.0,108644,10204,10.0,,4,,3,8,False
43,5ef91ea2ce2f7f58fcd0ab89,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a8 across to a11,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,Pi,False,3,L,1593384610691.0,154283,22442,10.0,,6,,5,21,False
44,5ef91eccce2f7f58fcd0ab8d,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a3 up to f3,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,3,L,1593384652010.0,20286,20286,11.0,,0,,5,16,False
45,5ef91ef8ce2f7f58fcd0ab91,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,a8 up to f8,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,3,L,1593384696202.0,64481,28471,11.0,,2,,4,11,False
46,5ef91f2bce2f7f58fcd0ab95,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,good a9 to a11,chatMessage,4282-2568ede7-963d-4fee-ab15-b69e472ef360,,pilot2,C,False,3,L,1593384747828.0,116109,22244,11.0,,4,,4,14,False
0,5ef96248ce2f7f58fcd0abb7,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,hi,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,vertical,True,practice,horizontal,1593401928176.0,52070,52070,,,0,,1,2,False
1,5ef9629dce2f7f58fcd0abbb,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,use left and right arrow,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,vertical,True,practice,horizontal,1593402013982.0,35109,35109,,,0,,5,24,False
2,5ef962cdce2f7f58fcd0abbf,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,build a block,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,vertical,True,practice,horizontal,1593402061771.0,21738,21738,,,0,,3,13,False
3,5ef96326ce2f7f58fcd0abc3,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,Place a dominoes,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,L,False,0,Pi,1593402150220.0,68577,68577,0.0,,0,,3,16,False
4,5ef96376ce2f7f58fcd0abcd,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,make a blocks,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,L,False,0,C,1593402230300.0,37231,37231,1.0,,0,,3,13,False
5,5ef963b3ce2f7f58fcd0abd7,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,If you finish click done,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,C,False,0,Pi,1593402291990.0,24372,24372,2.0,,0,,5,24,False
6,5ef9640bce2f7f58fcd0abe1,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,we get bonus,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,Pi,False,1,L,1593402379201.0,61322,61322,3.0,,0,,3,12,False
7,5ef9642ace2f7f58fcd0abeb,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,Make a architect,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,Pi,False,1,C,1593402410104.0,7326,7326,4.0,,0,,3,16,False
8,5ef96453ce2f7f58fcd0abf5,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,move red and blue block,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,C,False,1,L,1593402451419.0,8717,8717,5.0,,0,,5,23,False
9,5ef96493ce2f7f58fcd0abff,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,build a block,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,C,False,2,Pi,1593402515596.0,9132,9132,6.0,,0,,3,13,False
10,5ef964c6ce2f7f58fcd0ac09,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,build a block,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,L,False,2,Pi,1593402566379.0,31529,31529,7.0,,0,,3,13,False
11,5ef96507ce2f7f58fcd0ac13,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,build a architect,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,L,False,2,C,1593402631796.0,31641,31641,8.0,,0,,3,17,False
12,5ef96531ce2f7f58fcd0ac1f,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,get bonus 20,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,Pi,False,3,C,1593402673595.0,20527,20527,9.0,,0,,3,12,False
13,5ef96550ce2f7f58fcd0ac2b,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,build a blocks,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,Pi,False,3,L,1593402704985.0,11504,11504,10.0,,0,,3,14,False
14,5ef96574ce2f7f58fcd0ac36,3GU1KF0O4M1GF7ZSNF00TM902BXBPQ,done,chatMessage,5584-cb7536bf-73d0-4d3c-a0ec-2735882de660,,pilot2,C,False,3,L,1593402740456.0,7039,7039,11.0,,0,,1,4,False
0,5ef9665ace2f7f58fcd0ac4f,3OXV7EAXLIQ326DATQML53K7JEL63F,build a block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593402970972.0,70693,70693,,,0,,3,13,False
1,5ef9667dce2f7f58fcd0ac55,3OXV7EAXLIQ326DATQML53K7JEL63F,move the blue block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593403005227.0,11108,11108,,,0,,4,19,False
2,5ef9669ace2f7f58fcd0ac5a,3OXV7EAXLIQ326DATQML53K7JEL63F,move the red block to left,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593403034297.0,15680,15680,,,0,,6,26,False
3,5ef966b8ce2f7f58fcd0ac62,3OXV7EAXLIQ326DATQML53K7JEL63F,move the blocks,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593403064488.0,14914,14914,,,0,,3,15,False
4,5ef966dece2f7f58fcd0ac69,3OXV7EAXLIQ326DATQML53K7JEL63F,build the block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593403102497.0,19082,19081,,,0,,3,15,False
5,5ef966fbce2f7f58fcd0ac6f,3OXV7EAXLIQ326DATQML53K7JEL63F,move the left block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593403131574.0,13516,13516,,,0,,4,19,False
6,5ef96735ce2f7f58fcd0ac78,3OXV7EAXLIQ326DATQML53K7JEL63F,build the blue block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,horizontal,True,practice,vertical,1593403189450.0,42739,42739,,,0,,4,20,False
7,5ef96755ce2f7f58fcd0ac7e,3OXV7EAXLIQ326DATQML53K7JEL63F,build the block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,C,False,0,Pi,1593403221117.0,16679,16679,0.0,,0,,3,15,False
8,5ef9679bce2f7f58fcd0ac86,3OXV7EAXLIQ326DATQML53K7JEL63F,build the another block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,C,False,0,Pi,1593403291258.0,86823,56994,0.0,,2,,4,23,False
9,5ef967bace2f7f58fcd0ac8f,3OXV7EAXLIQ326DATQML53K7JEL63F,move the left block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,C,False,0,Pi,1593403322647.0,118209,12035,0.0,,4,,4,19,False
10,5ef967dfce2f7f58fcd0ac99,3OXV7EAXLIQ326DATQML53K7JEL63F,move left,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,L,False,0,Pi,1593403359686.0,6013,6013,1.0,,0,,2,9,False
11,5ef967fbce2f7f58fcd0ac9f,3OXV7EAXLIQ326DATQML53K7JEL63F,build the another block ,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,L,False,0,Pi,1593403387053.0,33371,17156,1.0,,2,,5,24,False
12,5ef96836ce2f7f58fcd0acab,3OXV7EAXLIQ326DATQML53K7JEL63F,move the blue block to the left ,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,L,False,0,C,1593403446264.0,21088,21088,2.0,,0,,8,32,False
13,5ef96865ce2f7f58fcd0acb7,3OXV7EAXLIQ326DATQML53K7JEL63F,move the block to right,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,Pi,False,1,L,1593403493153.0,11545,11545,3.0,,0,,5,23,False
14,5ef9689ece2f7f58fcd0acc5,3OXV7EAXLIQ326DATQML53K7JEL63F,move the block to back,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,C,False,1,L,1593403550149.0,21247,21247,4.0,,0,,5,22,False
15,5ef968cdce2f7f58fcd0acdc,3OXV7EAXLIQ326DATQML53K7JEL63F,move the right block to the left,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,Pi,False,1,C,1593403597620.0,17729,17729,5.0,,0,,7,32,False
16,5ef968fcce2f7f58fcd0acea,3OXV7EAXLIQ326DATQML53K7JEL63F,move to left,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,L,False,2,Pi,1593403644052.0,11082,11082,6.0,,0,,3,12,False
17,5ef96924ce2f7f58fcd0acfe,3OXV7EAXLIQ326DATQML53K7JEL63F,move to left,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,L,False,2,C,1593403684562.0,12369,12369,7.0,,0,,3,12,False
18,5ef96947ce2f7f58fcd0ad14,3OXV7EAXLIQ326DATQML53K7JEL63F,move the right block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,C,False,2,Pi,1593403719679.0,11209,11209,8.0,,0,,4,20,False
19,5ef96969ce2f7f58fcd0ad28,3OXV7EAXLIQ326DATQML53K7JEL63F,move to the left,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,Pi,False,3,C,1593403753856.0,10317,10317,9.0,,0,,4,16,False
20,5ef9698cce2f7f58fcd0ad39,3OXV7EAXLIQ326DATQML53K7JEL63F,move the red block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,Pi,False,3,L,1593403788084.0,15403,15403,10.0,,0,,4,18,False
21,5ef969aace2f7f58fcd0ad49,3OXV7EAXLIQ326DATQML53K7JEL63F,build the block,chatMessage,6691-dee56275-2f4b-44b8-a47c-d4d41c945670,,pilot2,C,False,3,L,1593403818808.0,8597,8597,11.0,,0,,3,15,False
